pre,term,post,business_id
"aso and it goes perfectly well w the entree. For apps, we had sheep's milk gnudi. It is super tasty and I like the lobster and the ",lemon, sauce together. We had the famous pork chop and the Long Island duck for entree. Both are really good. The duck has the fatty jui,TFdLM8R_7Pf1xVeBNKl0hg
"he waitress not to let me have any more bread and ruin my meal! - Grilled Bruschetta (ricotta, fava beans, Swiss chard,  preserved ",lemon,", arugula, chervil, Calcagno) was a bit too lemon-y for my liking - Short Rib Raviolli (Short Rib Ravioli, Swiss chard, oyster mus",TFdLM8R_7Pf1xVeBNKl0hg
"lass of Pinot Grigio from Lenotti, Italy.  We had no room for dessert on this visit, but any of their desserts that have the Meyer ",lemon,s is always a hit and I am a die-hard chocolate fan and I will forgo chocolate for one of their delicious meyer lemon dessert creat,TFdLM8R_7Pf1xVeBNKl0hg
  We were served a basket of hot-from-the-oven bread with sea-salted butter and this otherworldly strained Greek yogurt stuff with ,lemon, that was so yummy I seriously considered licking the plate. Seemed reasonable at the time.   Appetizers were flatbread with hummu,TFdLM8R_7Pf1xVeBNKl0hg
"gan to think that we were poor young kids. But back to that later. . .   To start we shared the crispy calamari ($11) with capers, ",lemons,", chili and parsley which was probably some of the best calamari ever. It was not chewy and it had the best sauce ever! We also or",TFdLM8R_7Pf1xVeBNKl0hg
"ed!!! Great service, laid back atmosphere  and wonderful food!  The calamari and shrimp appetizer was the best we have ever had. A ",lemon, cream sauce with Serrano pepper slices scattered over it.  Shared an arugula salad with crispy pancetta and a vinegrett dressing.,TFdLM8R_7Pf1xVeBNKl0hg
"types of spreads.  By the time our entrées came I wanted another drink and asked for Boyd and Basil - 10 Boyd & Blair vodka, fresh ",lemon,", basil, soda, Angostura bitters, this was one of their signature cocktails.  So we began to eat.  The scallops in the dish were e",TFdLM8R_7Pf1xVeBNKl0hg
"g! We went during happy hour last week and I had the worst tasting rye drink possible - described as rye with fig jam, bitters and ",lemon,", sounded like something that cannot possibly be fucked up, but tasted like nothing but the juice wrenched out of unripe lemons - ",TFdLM8R_7Pf1xVeBNKl0hg
"cetta vinaigrette ) I ordered the Roasted Gerber Farms Chicken (whole grain mustard grits,greens, fresno peppers, fava & preserved ",lemon," pesto, thyme jus), my sister got the Ricotta Cavatelli, (house-made fennel sausage, spinach,crushed tomatoes, ricotta), her fianc",TFdLM8R_7Pf1xVeBNKl0hg
" This is the only negative point I have about the meal.  We ordered the cheese  tasting menu, the duck, the scallop pasta, and the ",lemon, sponge cake. Each bite was perfect -- flavorful and expertly cooked. The waiter was friendly and knowledgable. We left feeling fu,TFdLM8R_7Pf1xVeBNKl0hg
"urse). The beginning bread basket and goat cheese/salted butter was fantastic! We started with the calamari, which had a delicious ",lemon," aioli sauce coupled with an Italian sweet and sour sauce. The combo was delectable! My husband had the duck, which was juicy and ",TFdLM8R_7Pf1xVeBNKl0hg
it is good place to study or read a book. It is so quiet and provides a free refill service.    There is one more good thing. Iced ,lemon, green tea!! It is so fresh and cool. I bet it can provide better freshness rather than coke. I strongly recommend it.,tmCLmE3yfILnCC1EwhJ8gA
"I don't really eat mussels themselves but I dipped some of the grilled bread that it is served with into white wine, garlic, Meyer ",lemon, and fennel pollen sauce and WOW!! It had such a great consistency and a nice yet subtle fennel flavor. I could honestly eat this ,Toux3q1WwY2vNV5AhbR6wQ
"e was warm and efficient.  Jennifer came out and spoke with us for a while and she was delightful.  The mussels with garlic, meyer ",lemon,", white wine, fennel pollen, sumac, cream were some of the best I have had anywhere and you felt compelled to sop up the sauce wit",Toux3q1WwY2vNV5AhbR6wQ
me).  It was pretty good.  The portion was about right for the price.  The only downside being that it was a bit too salty -- some ,lemon, juice might've helped.  And the cheddar bay biscuits.  This was the main reason we made the drive from Pittsburgh city to Red Lob,Tp2jd64iH0v-vjEu2OWjyw
"ordered the Doughbies, which are kinda like Pepperoni rolls, only with options.  We got the Dough wrapped up with Spinach, Garlic, ",lemon, and Feta.  Very good.  Filling.  Compliment to the meal. Like more interesting garlic bread.  A lot like a spinach pie.   My husb,tpJrlhn5QPI0ehDyYjN7qg
"uce - the chicken (Boneless white meat) was a little dry, but the sauce more than made up for it.  The spinach Dal was excellent.  ",Lemon," flavored rice was very good. I tried everything - the eggplant dish was good, tandoori chicken good, veggie curry was okay.  Chic",TqL0ytKAucWdW2mR7EbayA
"ry Indian in nature.   The garlic naan needed help, the base naan itself was good, but tossing raw garlic that had been sitting in ",lemon, juice or some other sort of acid was not good. Plus it appeared to have a small sprinkling of Parmesan cheese on it - strange. If,TqL0ytKAucWdW2mR7EbayA
"t that acted as a welcome contrast to the biting nature of the cheese.  For dessert I had the Flourless Chocolate Torte, Kay had a ",Lemon," Rosemary Tart, and halfway through each one, we switched! The torte was absolutely possessed by an evil spirt of some kind that I",TvL29lvPQU5GtPEN-J0wIA
e had the Flourless chocolate cake which was delicious and lighter than many other versions that I have tried.  We also shared the ,Lemon," rosemary shortbread torte which was delicious on its own, but better paired with the flourless chocolate cake.   I will definitel",TvL29lvPQU5GtPEN-J0wIA
"tender.   Desserts were both tasty and creative: a flourless chocolate torte for the safe-minded, and a rosemary shortbread with a ",lemon," custard for something nicely off the beaten path.  The chef made sure to come speak to us after the meal, and that added to the s",TvL29lvPQU5GtPEN-J0wIA
"nd airy mashed potatoes, with dried figs, tomatoes, and snow peas.   For desert we tried the flourless chocolate cake and rosemary ",lemon," torte. I must note that while they were very good, I recommend getting both and sharing, as the lemon is very refreshing and the ",TvL29lvPQU5GtPEN-J0wIA
ch he said was good and tasted like his mom used to make.   Two people ordered dessert. I had a taste of one that had rosemary and ,lemon, in it. It was delicious. I just don't remember the name.    Overall everything was ok. Not a bad experience but not a great one e,TvL29lvPQU5GtPEN-J0wIA
"Fresh Fruit Trifle"" as BZ's called it. It might have been a nice, tidy, wholesome breakfast dish with some honey, nuts and perhaps ",lemon," added to liven it up a bit, but as it was served to her, the ""trifle"" was merely a glass of yogurt with blueberries in it. Boooor",TYZIMuHwhZo_Hizenmf8Pg
"e than ten pieces...Next up was the Truffle Fries. They were sprinkled with truffle oil, parsley, Parmesan cheese and some kind of ",lemon, butter spread. Honestly I scarfed these down pretty quickly. They were delicious! Finally I settled on the Beef Sliders which wer,TYZIMuHwhZo_Hizenmf8Pg
Excellent service. Nice atmosphere.  Great food.  Had the stacked chicken over couscous- delicious.  Good portion size.  ,Lemon," berry cake for dessert was also delicious.  And Wed was 1/2 price wine day, not just on bottles, but by the glass.  Really nice restaurant",u4h4PzFlerkoVAGV7Pe8uA
"was amazingly good (and well worth the wait) and fresh.   I had the chicken dish with portobello mushrooms in a sherry wine sauce, ",lemon," asparagus, and mashed red potatoes. The chicken was very tender, juicy, and flavorful. The potatoes were incredibly fresh and cre",u4h4PzFlerkoVAGV7Pe8uA
"e 4 types of condiments in jars in the middle of the restaurant which are there for your tasting pleasure: Chimichurri(Herbs, oil, ",lemon,"), Ajo(garlic), Cebolla(onion), and Pimenton(Roasted pepper). Gaucho also offers various ways to receive 10% off on different days",u4sTiCzVeIHZY8OlaL346Q
" of all the sauces, to hers and really seemed to enjoy that mixture.   Pequeños: Provoletta: Sharp provolone grilled with arugula, ",lemon,", and olives on toast.: I did not order this my aunt did for her main course. She said that it was almost too much cheese (if that",u4sTiCzVeIHZY8OlaL346Q
"ortable. We got the fungos (Cremona mushrooms, shallots, sherry vinegar, rosemary), cammarones (grilled rosemary, garlic shrimp w/ ",lemon,"), pescado ( fish of the day), and asado platter- all 5 cuts of wood fired steak. This was the best meal of my Pittsburgh trip and",u4sTiCzVeIHZY8OlaL346Q
"eat came in the form of Alfajores. Coming off as a cross between a macaroon and a Fig Newton, the trio of cookies come either with ",lemon," or cinnamon flavors and also contain caramel (La Dorita Dulce de Leche). Soft, sticky, and full of sugary bravado, one could imag",u4sTiCzVeIHZY8OlaL346Q
"like much of the rest of the menu, then tossed in some kind of magically delicious hot pepper oil and scallion sauce, with grilled ",lemons," on the side.  If you haven't tried them yet, go and get some!  Finally... their sauces. Oh my gosh their sauces are DELICIOUS. An",u4sTiCzVeIHZY8OlaL346Q
"g due to the seasonings that they put on those potatoes, and camarones (shrimp), which are just impeccable with the seasonings and ",lemon, juice.,u4sTiCzVeIHZY8OlaL346Q
wooden platters was clean and inviting. We shared a bite of our steaks and we preferred our own. I loved the camarones doused with ,lemon.,   Highly recommend Gaucho to anyone!,u4sTiCzVeIHZY8OlaL346Q
"tic classic. If you don't order this, you should be committed to the insane asylum. Delicious. Comes with a very tasty arugula and ",lemon," vinaigrette side salad. A nice option for a small bite for lunch.  3) Two filet sandwiches - These are huge! On our next visit, w",u4sTiCzVeIHZY8OlaL346Q
"d chicken, but it's not what we as Americans think of as grilled chicken. It had the skin on which was crispy. You could taste the ",lemon, and thyme. The chicken fell right off the bone. And you definitely want to lick all of that goodness off of your fingers.  We sha,u4sTiCzVeIHZY8OlaL346Q
"rare Los Sprahts | Brussel Sprouts, sweet peppered bacon, and cider reduction Caldo del Mar | Mussels, clams, squid, fried capers, ",lemon,", garlic, tomato, and a secret ingredient.  My favorite part is that it's not ridiculously expensive. I recommend the steaks, and ",u4sTiCzVeIHZY8OlaL346Q
"ed by the caramelized onions and red peppers.  The mako shark was also cooked perfectly and seasoned very well, tasting lightly of ",lemon," but still recognizable as shark.  If you've been disappointed by tough or bland shark in the past, I definitely recommend trying ",u4sTiCzVeIHZY8OlaL346Q
" the week, and then splurge here.  We ordered skirt steak on field greens with carmelized onions, and the shrimp with rosemary and ",lemon.,  We loved everything we got.  We forgot this place was BYOB and the manager even offered me a glass of his own wine.  Super nice ,u4sTiCzVeIHZY8OlaL346Q
"have described, but were tough and barely warm. Nothing we were served was hot, which I wasn't a fan of.   Got the last package of ",lemon," alfajores, which were BANGIN', SO GOOD!!   Definitely going to come back earlier in the week and give this place another go! I'll",u4sTiCzVeIHZY8OlaL346Q
"d the corn pudding to share. It was also prepared well, but I thought could have used a bit more seasoning.  We ordered water with ",lemon.,"  Overall, the food was tasty, but the next segment of this review is what left a bad taste in my mouth. (""Wah - Wah"" - enter Debb",u4sTiCzVeIHZY8OlaL346Q
"tos... the roof of your mouth and your taste buds will both thank you.    Provoletta - it's grilled provolone with oil, herbs, and ",lemon., i don't think this needs further explanaton.  Vegetales - few places get me excited about vegetables. the balance of char to natu,u4sTiCzVeIHZY8OlaL346Q
hings each time I visit a restaurant I'm going to be hard-pressed not to order the Bondiola again.  For dessert they also served a ,lemon, pound-cake. It was the perfect ending to an excellent meal although I can't vouch for whether this is a standard item or whether ,u4sTiCzVeIHZY8OlaL346Q
"ches but we found the show-stealer to be the PROVOLETTA.  That would be grilled, aged provolone with thyme, oregano, olive oil and ",lemon.,"  Such a show stopper that the table next to us, who had finished already, asked what it was and they started all over again-- wit",u4sTiCzVeIHZY8OlaL346Q
" I enjoy them all. And along with my delicious tacos, I love to have a glass of the agua fresca of the day. I love the sprinkle of ",lemon, on the top. These guys are pros!,u6XxSPpzjlniCEbLxFpkyQ
"alize that you're just eating a new, groovy kind of taco.   Kay ordered from the Take Two Seasonal Menu and found salvation in her ",Lemon," Shrimp Fettucine as did I when I finished the remnants of it, morsels that were much more flavorful than should be allowed at a c",UDqYqhDaW96-y7l79VMODw
"oved our server Jaime!  Loved their Brew Pub Pretzels!  Love their Take Two Seasonal Menu, the Green Goddess Wedge Salad, and the  ",Lemon, Shrimp Fettucine!  Rocky Bleier was there! Yay!,UDqYqhDaW96-y7l79VMODw
One of my favoirte restaurants. Always very good. I recommend the tofu in ,lemon, grass or green onion sauces for an appetizer. Keep in mind the place is a bit small so it may fill up quickly on a busy night.,uKesGTGs1o5KgazKq-0iMQ
by is a huge double layered pancake that is crispy on the edges and then puffy and soft/ almost chewy in the middle. It comes with ,lemon, and powdered sugar to make a glaze in the center and it's delicious. Presentation is hilarious- it comes out straight from the ov,UkzDGNbsXBeSbyqtrX_rYA
"ors could have been a bit some subtle.   For dessert, we shared a single scoop of ""mystery"" sorbet. It was a mix of mango, ginger, ",lemon,", etc. and after eating it, the rest of the flavors is still a mystery. It was a great finish to the meal.   Our take was that the",Ul6JwluSTm12PVDIqnNaTg
"dip was not too bad either.  However their drinks... I have a favorite.  I've tried the Graduate which is sage liquor, limoncello, ",lemon,", sparkling wine.  It's very fresh but a tad bit sweet.  I asked my bartender his favorite and he said the Pisco Sour - Barsol Pis",Ul6JwluSTm12PVDIqnNaTg
eresting selection if food and drink. Probably my favorite flavored martini ever. Earl Grey tea infused Bombay Sapphire gin with a ,lemon," twist and sugar rimmed glass. So awesome.  Had the paella which is nice twist of the traditional. A little salty, but good.",Ul6JwluSTm12PVDIqnNaTg
it seemed a little too sweet for my liking. The tom yum on the other hand was the best part of my meal. The fresh veggies with the ,lemon, flavor in the soup was delicious. I'm a huge sucker for intense lemon flavor though. As my main dish I went with my go to pad see,uO_OX2DXmzo2c72YpbXe1A
"d was great. We had the tagliatelle w mushrooms, fettucini w boar and seafood pasta. All were perfect! We loved the tiramisu w the ",lemon, oil and the peanut butter icecream. This place is just perfect!,usFNFsaaHFxEbnBO4FaFHA
al. I got saussage and fennel pizza which the taste was ok ok. We got tiramisu for dessert which wasn't very authentic. They added ,lemon, to the cream or something like that.  The waitress was kinda all over the place as well. She forgot plates at the beginning and t,usFNFsaaHFxEbnBO4FaFHA
" pistachio pizza.    That was by far the winning dish.  The risotto was good, but way too heavy for me to really crave again.  The ",lemon," cavatelli was great and fresh, though slightly too lemony for my taste.   - The portions were large.  Most of us could only finis",usFNFsaaHFxEbnBO4FaFHA
"sert items were all different types of gelato, which initially was not clear to use from the way the menu described it. We got the ",lemon,", and it was really good.",usFNFsaaHFxEbnBO4FaFHA
the best lasagna either of us had ever tasted. We indulged in the tiramisu-it was a unique twist (I think they put in some type of ,lemon," oil or mint?)-delicious. Paired with our favorite Keuka Springs' Gewurztraminer, this is the best Italian restaurant we have expe",usFNFsaaHFxEbnBO4FaFHA
able to taste the pasta squares in white wine and artichoke duck sauce which I was not particularly fond of. For dessert I split a ,lemon, gelato that was very good. The saving grace of the restaurant for me was that it was BYOB and not terribly pricey.  The bottom li,usFNFsaaHFxEbnBO4FaFHA
"e are many middle eastern places around, but Naya does something different and pulls it off nicely. The Naya shrimp, seasoned with ",lemon," and pistachios, was quite good. Nice for a moderately fancy dinner.",uUAWbVSARYcuS34rOT-X7A
"lly should have been. I wish they served wine because the mint tea was just that - I was hoping for mint tea a la Algerie - sugar, ",lemon,", fresh mint leaves and served in a pot.",uUAWbVSARYcuS34rOT-X7A
"an get other proteins such as pork or tofu as well.  The service was fine and they even had brewed iced tea (but unfortunately, no ",lemons,).  Some of the chicken was a bit overdone on the outside.  The cucumber peel was a bit thick and could have benefited from being ,v0KawuAO7clhXCDKobFs0g
"lantro rice, pico de gallo, hot sauce, cheese, sour cream, guacamole. For almost $9, it was small. The rice tasted like artificial ",lemon," flavor and it was overpowering. Couldn't taste the hot sauce, in fact no other flavors stood out.",v0KawuAO7clhXCDKobFs0g
"There is a girl with short straight blond hair whose only apparent function is to toss salads, yet she never asks whether you want ",lemon,", pepper, or salt, so you have to yell it at her as she has her back turned to you. Expect an eye roll and probably no lemon to bo",v2LLg08clPWKyNQFBVlZXg
the grape leaves were excellent. i feel like I hadn't found some solid leaves until I tasted these. i loved that I could taste the ,lemon.," Just bursting with flavor!  So he hooked me up for dinner, lunch and dinner again for $10 with a free drink! He said first time I",v3rXLmTCX6ZFR6kIYTY2fg
w some samples in for me.  The stuffed grape leaves are rice only (boo hoo but I can live with it) but are made the right way with ,lemon," and broth, very tender.  Many places forget the lemon and they are just bland but these are soooo very good.  They put a cold egg",v3rXLmTCX6ZFR6kIYTY2fg
they made their own sauces - the tartar sauce was not good and the cocktail sauce was the kind in packets. A nice touch would be a ,lemon," wedge - always goes nicely with fried fish.   In terms of the chicken options, quite a few people ordered wings while i was waiti",V9cuDVUS1NCSfPmmabUkvw
"sh portions. The fries are thick and complexly crispy. Zucchini plans were pretty big and very tasty, particularly with the savory ",lemon," seasoning. Canned and bottled beverages available, including novelty soda.  The folks who helped us were very pleasant, attentive",V9cuDVUS1NCSfPmmabUkvw
"anting chef Ramsey to walk in and make the dishes more simple.  The pork wrapped around sugar cane, simmered in banana leaves with ",lemon," grass water was a bit too sweet. The soup's were dense and filled with so many ingredients, you couldn't enjoy, let alone identif",VBhPgceaKWOXT71d3Jp38w
olate pretzel stack which was delicious and so wonderful with a salty and sweet combination.  They also had what tasted like small ,lemon," tart, but I can't find it on the menu.   Overall I can't wait to return!  The service, food, and atmosphere where all fantastic!",VBhPgceaKWOXT71d3Jp38w
"'s Day.  We joked on the way that we should just order 3 plates, but when our dish arrived this night, the batter was browned, the ",lemons," (normally insanely good) were unevenly cooked, chewy and bitter instead of crispy and melt-in-your-mouth.  The shrimp were half t",VBhPgceaKWOXT71d3Jp38w
"Overall experience with the drinks was really good. The tai mule gave me a little tickle in the back of my tongue, with a taste of ",lemon, and mint. The sangria was served with a orange(of course) and was blended perfectly with fruity and wine. The desert drink was di,VBhPgceaKWOXT71d3Jp38w
ions. The restaurant ambience is great. I started off with a lychee sangria that was light and refreshing with hints of lychee and ,lemon.,  We had the rock shrimp tempura and Korean fried chicken bao buns. The shrimp tempura portion was huge and definitely sharable. I,VBhPgceaKWOXT71d3Jp38w
" started out with an Asparagus Maki Roll appetizer, with tempura asparagus, tamago, roasted local shiitakes, scallion, and a spicy ",lemon," ponzu.  The soft, sticky rice didn't overwhelm the crunchy asparagus, earthy 'shroom, and slightly-sweet tamago; the ponzu dip wa",VBhPgceaKWOXT71d3Jp38w
"me? I should be equal opportunity cocktail, right?!   I loved the Docksider (silver rum, aperol, agave nectar, grapefruit bitters, ",lemon,", basil). I'm super into any cocktail with grapefruit, because that equals refreshing to me, and less sweet. But what blew me away",VBhPgceaKWOXT71d3Jp38w
" - the hummus platter was decent. The garlic hummus was my favorite, the pumpkin hummus was fun to try but not very tasty, and the ",lemon," hummus was eh. The Ajvar was good too, kind of like an eggplant salsa.   All in all, I think their menu is promising, but the foo",vfdoTS7wDNjK0ZV2ngPp0w
ch is Legumes connected lounge. You will love this drink if you as we like Boyd & Blair vodka; green Chartreuse; St. Germaine; and ,lemon,".  Next course we had a house salad Mixed Greens with Bistro Vinaigrette, Radish and Croutons which was just so light and delicious",vg55SAkrEmuHpWfIMtJjBQ
", but the lamb was really amazing.   I then had the salmon which came with turnips and swiss chard with a red wine reduction and a ",lemon," sauce.  Nothing really blew me out of the water here except the lemon sauce.  It was perfect.  The salmon was cooked perfectly, b",vg55SAkrEmuHpWfIMtJjBQ
"h, and the restaurant was fairly empty. The server was competent, covered all of his bases and only forgot one small request for a ",lemon," slice that we made. Otherwise, spotless service -- as we shared most of our dishes, they made sure we had sharing plates and new ",vg55SAkrEmuHpWfIMtJjBQ
"f bread to cheese to jelly - a great start.   I then moved on to the Spanish Mackerel with Crispy Potatoes, Fennel, Arugula, Meyer ",Lemon,", Sungold-Morita Aioli and Gastrique.   I asked the server for a wine recommendation since I wasn't very familiar with the fish.  ",vg55SAkrEmuHpWfIMtJjBQ
"risotto that came with it better.  My bf also got a lemonade that he enjoyed immensely.  You get seltzer water, and a small cup of ",lemon," juice and sugar on the side to adjust the lemonade to your own taste.   An expensive meal, but delicious!",vg55SAkrEmuHpWfIMtJjBQ
his staff) are very skilled at making things that taste subtly amazing. The dressing on the field greens salad kind of tastes like ,lemon, and kind of like vinegar but I just can't figure out how it tastes that good! The first summer they opened I ordered a fish dish ,vg55SAkrEmuHpWfIMtJjBQ
"e truffle desserts--my hubby loved it, I thought it was really good, too, but I'm not the chocolate fan that he is!  (I wanted the ",lemon, verbena dessert)  Have to give props to the waitress as well (wish I could remember her name) she was very infomative and excited,vg55SAkrEmuHpWfIMtJjBQ
"ght to the table was amazing--crunchy crust, warm, great crumb.   My husband had a leek and asparagus cream soup (cold) with meyer ",lemon," and chive, that was basically cream with some asparagus and leek flavor (very good). I had a mixed salad which was fine, dressing",vg55SAkrEmuHpWfIMtJjBQ
"hes and were just ok. Nothing that special. The sauce was also good, but not above and beyond. Still the dish was good.   Dessert: ",Lemon," verbana panna cotta with concord grape sauce and a short bread cookie. I ATE ALL OF IT. Seriously, Chris did not even get one bit",vg55SAkrEmuHpWfIMtJjBQ
ta for her entree which was some of the best pasta I've ever tasted and the lavender panna cotta with cherry reduction sauce and a ,lemon, shortbread cookie! All for $50!!!!!! First Wednesday of the month! Don't miss it,vg55SAkrEmuHpWfIMtJjBQ
ctually settled on this place upon finding out that Legends of the Northshore is closed for lunch on Saturdays.   My boyfriend had ,lemon," pepper tilapia that was dried out and shriveled.  The food doesn't have any flavor. It taste like hospital cafeteria food, the en",vGbzUluZ-vEPaIPPcUR8oQ
ave many vegetarian options. We had the frittata with and without potatoes. It was very flavorful. They also had crab cakes with a ,lemon, dill sauce. Very fresh and mini turkey Ruben sandwiches. Those went very fast and everyone loved them. The fruit salad was fresh ,vGbzUluZ-vEPaIPPcUR8oQ
"ed it a few times, but they usually carry an assortment of small tortes (blueberry, cherry, apple, pumpkin when I was there last), ",lemon," tea cookies, mexican wedding cookies, an assortment of cookies, cupcakes, doughnuts, regular brownies or brownies with frosting, ",VhEWjWUrcHFFNAyZN-TzyQ
" to their gluten, dairy filled counterparts. Until now. When I found Gluuteny, I decided to try a few options (brownies, cupcakes, ",lemon, bar and chocolate chip cookies). I was blown away by the perfect flavor and texture of each of these desserts. I truly could not ,VhEWjWUrcHFFNAyZN-TzyQ
"hey're better than most ""normal"" brownies. So good they don't taste gluten-free? Hell yeah, I'll make that claim!  The pumpkin and ",lemon, loafs ($5) are addictive: I ate one small loaf in a day...by myself...and then I ate another one...don't judge me! The pumpkin ta,VhEWjWUrcHFFNAyZN-TzyQ
"when there are lots of testacles (or ""tentacles"" for those who don't get my humor) on the plate.  Plus the Calamari came with this ",lemon," mayo that was a unique and different complement, than what I'm normally used to (a tomato-based or red-pepper based dipping sauce",_VHU9KZUHRLp2Hc2JOKlYg
"e calamari.  now, i've had a decent share of calamari.  this was in my top 2.  it's tender and just delicious.  they serve it with ",lemon, zest.  the dipping sauce was just different with a lemon garlic flavor.  my other top calamari pick is actually at a chain in man,_VHU9KZUHRLp2Hc2JOKlYg
"amari EVER, perfect seasoning, crispy batter, squid still soft and served with instantly addictive julienned, battered, deep fried ",lemon," peel.  A visit from super-chef Greg Alauzen was a pleasant surprise.  We went to the cigar bar after dinner for more drinks, smok",_VHU9KZUHRLp2Hc2JOKlYg
 sad. I sent it back and the kitchen remade it. I didn't even bother with a pic because I was still very hungry I just dug in. The ,lemon ,was to strong and the artichoke was undercooked. It was just a very sad dish but the potential for a good dish is there. I was di,VkeVbH5zcm0MBKuKtytGKw
".  The menu offered special beverages, I got a sage advice which was Prairie Vodka mix, pineapple juice muddle with fresh sage and ",lemon," juice.  So yummy.  For our entrees, I selected maple glazed ham with apple and cherry chutney and fingerling potatoes.  BJ got th",VkeVbH5zcm0MBKuKtytGKw
"apricot jam, hummus plate (decent), chickpea veggie burger and chips, and the delightful trio of sorbet--blood orange, cherry, and ",lemon., A bit pricy but worth it!!,VkeVbH5zcm0MBKuKtytGKw
"that the meatball appetizer is yummy, veal chop fantastic and HUGE, my favorite dinner choice is the veal del monzu with pine nuts ",lemon," and crab- of course the pasta is amazing with the vodka sauce and oil, and dont leave without trying the raspberry tiramisu which",vNQkym5qZ-E-4AJ4IQ5JEg
he plate.  A nice surprise considering how small portions tend to be at other fancy restaurants in the area.  It was served with a ,lemon, butter sauce and had large chunks of crab on top.  It was tender and you could cut it with a fork.  I savored every bite (and hav,vNQkym5qZ-E-4AJ4IQ5JEg
"ll menu items in detail by heart. We started with 2 appetizers my fiance wanted the Calamari and Shrimp that was in a garlic, herb ",lemon," sauce...best shrimp I have ever had, they were colossal! I ordered the Meatball stuffed with bufala mozzarella smothered in a plu",vNQkym5qZ-E-4AJ4IQ5JEg
"d perhaps my favorite in the world!    Chef Jonathan is a genius - his ""Veal Chop Milanese"" with lump crab, toasted pine nuts, and ",lemon," is the BEST I've ever had.  Every time we eat here, my husband orders this dish and refuses to try anything else - that's how AMA",vNQkym5qZ-E-4AJ4IQ5JEg
"s without any qualification. The next sentence is not at all taken lightly.   The smoked cheese app with truffle oil, arugula, and ",lemon," was the best first bite of food I have ever had in my life, a life that has had a considerable amount of top contenders for bites",vNQkym5qZ-E-4AJ4IQ5JEg
 in your mouth with their sauce.  For entree my girlfriend had their Ahi Tuna Steak (special). Prepared perfectly and with a great ,lemon," butter sauce. I had their speciality, their double cut Veal Chop. This is something straight out of The Flintstones in its portio",vNQkym5qZ-E-4AJ4IQ5JEg
"I used to work here and I still go for the food and drinks. Amazing damn margs, ",lemon," and lime squeezed fresh, no fake crap tasting juice. And the tacos are to die for. It's very inexpensive as well so you're not going to break the bank going there!!!!!",Voeq7aGDmCGMjE_SQiHwRA
"e milanesa which is classified as a torta and was UNbelievable.It was a chicken cutlet, black beans, salsa verde, arugula, avocado ",lemon," mayo on a telera roll. DELICIOUS. This place is awesome, great service, very affordable and super tasty. Check it out, now.",Voeq7aGDmCGMjE_SQiHwRA
"estaurant in the Burgh. I started with the basic house margarita, which is made special through the use of fresh squeezed lime and ",lemon," juices...just amazing.  The guacamole is simply amazing, brightly flavored and nicely chunky, topped with the delightful addition",Voeq7aGDmCGMjE_SQiHwRA
", and that was a good call even in the middle of winter. Who does not want fresh-squeezed lemonade? Why don't I freshly squeeze my ",lemons,"? (I'm lazy, that's why, but I may have to be less lazy because it was really delicious.)  We started with guac, chips, and queso.",Voeq7aGDmCGMjE_SQiHwRA
er replaced.  We decided to start off our meal with the zucchini straws.  The straws came on top of a bed of marinara sauce with a ,lemon," on the side.  Surprisingly, the zucchini was very light and with the acidity of the lemon had a great flavor.  The marinara itsel",VSZfpOFWhK4RcFvn_Ay1ZQ
 like the mac and cheese though! I didn't get to try the mashed potatoes or brussel sprouts. We got the hot chocolate cake and the ,lemon," souffle for dessert. The hot chocolate cake was delicious. It comes with raspberries on top, caramel drizzle, and a scoop of ice ",VwCtpOYiCKA5VXbKZhCSVA
" since I wanted to sit by the river to eat my cheesecake, and things were a bit hectic due to the promo.  I decided to try the new ",lemon," meringue cheesecake, since I was in the mood for something on the lighter side.  Due to the crowd, it took about 5 min. for the c",vXEZ-r6fah-5Fjt3a6c-Gw
cake Factory has not failed to deliver in any capacity.  I have a few favorites at the Cheesecake Factory their chicken with light ,lemon," sauce is one for sure, it is large enough for 3 meals and the flavor second to none.  The buffalo bombs ARE the bomb and portion ",vXEZ-r6fah-5Fjt3a6c-Gw
e doing and they're employees are happy...it shows.   The food was soooo good. My order of chicken piccata had that burst of fresh ,lemon," and caper sauce with a side of angel hair. The chicken was moist and tender and absorbed the light sauce well.  On a final note, ",vXEZ-r6fah-5Fjt3a6c-Gw
ted on promptly by our wonderful waitress. She was great the entire time we were there. I chose the herb encrusted salmon with the ,lemon, sauce on the side. The fish was way overcooked but the asparagus and mashed potatoes were yummy. My niece chose fettuccine Alfred,vXEZ-r6fah-5Fjt3a6c-Gw
The brunch offerings are plentiful (as are the portions!). The breakfast potatoes are consistently crispy and taste excellent. The ,lemon," ricotta pancakes are to die for!  Plus, remember to have your parking slip validated by the front desk (always nice when you can'",vXEZ-r6fah-5Fjt3a6c-Gw
"Everyone got desert- cheesecake, of course- and the best by far was the salted caramel. Coming in a close second was the raspberry ",lemon,", which was very refreshing and, because it has a cake layer (or something, I can't really remember) it is one of the least bad fo",vXEZ-r6fah-5Fjt3a6c-Gw
as something I could've baked from a Pillsbury can is outrageous.  I did like that they had a pretty glass container of water with ,lemon," on the counter for customers, though, and it was fun to sit there and watch them prepare our food and toss pizza dough.  I would ",VXKIx4WUGw3jNad0BOcFYQ
