pre,term,post,business_id
olden duck yolk with shrimp.  What a delicious dish.  We knew we wanted to try their soup dumplings which did not disappoint.  The ,basil, chicken in casserole was so flavorful and tender and the scallion pancake beef roll was a home run.  Can't wait to come back to t,uRybQLCYWkC6N19MhaHf_w
s/dishes and they were all quite flavorful. The chefs here use a unique blend of spices that I have not encountered elsewhere. The ,basil," chicken was a highlight, but everything we ordered was great. The people working there are super nice as well. I'm looking forwar",uRybQLCYWkC6N19MhaHf_w
"st spicy enough.  He did say that a couple of pieces were spicier than the one I tasted, which he appreciated.   I got the chicken ",basil.,"  I actually didn't love this dish, but it was mostly because it was a poor impulse choice given what I was actually in the mood f",uRybQLCYWkC6N19MhaHf_w
"out that.  We settled on the STEAMED MINI SOUP PORK BUNS (A16), MARINATED HOT PEPPER (A21), BE FENG TONG SHRIMP (E6), CHICKEN WITH ",BASIL ,"IN CASSEROLE (C1), MINCED PORK WITH CHIVE STEM IN BLACK BEAN SAUCE (P17), and SAUTEED KING MUSHROOM WITH SALT & PEPPER (V11).  My",uRybQLCYWkC6N19MhaHf_w
"re's something on the menu for everyone. For those seeking something simple and light, I recommend the Margherita Pizza with extra ",basil," on top. The crust was thin, almost like flat bread, but the freshness of the sauce and cheese was divine--probably the healthiest",usFNFsaaHFxEbnBO4FaFHA
"ough is the sauce, which has a strong oregano taste. Generally, authentic Italian pizza uses just crushed San Marzano tomatoes and ",basil,"...and I'm not a fan of oregano, so I prefer when places just stick to that simple recipe. It wasn't the worst pizza ever, but it'",usFNFsaaHFxEbnBO4FaFHA
"later.  We started off by splitting an order of bruschetta ($7), which intrigued us with its interesting ingredients (mint chevre, ",basil," pesto, etc.).  Both of us especially enjoyed the one with the snow pea relish, which was pickled and made a nice complement to th",usFNFsaaHFxEbnBO4FaFHA
"d for the margarita pizza and the pappardelle with roasted rabbit.  The pizza is a delicious thin crust, with plenty of cheese and ",basil,"...the better half loved all the basil on it, though I found it to be too much...she wins.  I did enjoy the pizza, nice crisp crus",usFNFsaaHFxEbnBO4FaFHA
" it advertised crushed tomatoes.  I guess my brain didn't translate what that meant, though -- basically, a cheese pizza.  Oh, and ",basil,"? That, you had to order as an extra for $1.00.  Am I not correct that by definition the Margherita pizza comes with basil???  Add",usFNFsaaHFxEbnBO4FaFHA
"me of the best Italian food I've ever had. My favorite appetizer on the menu is the Torre Di Melanzane. It has layers of eggplant, ",basil,", mozzarella, and other squash; it reminds me of a ratatouille, but even better. For an entrée, I highly recommend both the lasagn",usFNFsaaHFxEbnBO4FaFHA
"ffed beyond belief, you'll find room for juuuuust one more bite.  Their pizza is also phenomenal.  My favorite combo is pepperoni, ",basil," and ricotta, but you'd be hard pressed to find something that DOESN'T taste good.  The only downside is that they don't take rese",usFNFsaaHFxEbnBO4FaFHA
"some - best in the city. House made pastas, scratch sauces, brick oven pizzas (creative ones too - pistachio pesto, romano cheese, ",basil,", mortadella, burrata - wow).  I know people b*tch about about the waiting and limited reservations - ok, so if that's a problem, ",usFNFsaaHFxEbnBO4FaFHA
evening but that didn't matter because literally everything sounded amazing. We opted for the margherita pizza with prosciutto and ,basil," to start and a basic salad. Both were unbelievable. Now, this isn't your average pizza. This is definitely a treat. Then we order",usFNFsaaHFxEbnBO4FaFHA
soggy and a little over cooked. There was very little sauce and plain shredded mozzarella instead of fresh mozzarella and no fresh ,basil.," I will not be going back for pizza but to be fair, didn't try some of the pastas that sounded excellent.",usFNFsaaHFxEbnBO4FaFHA
"ything is fresh & super tasty. I get mesculan mix, red onion, green pepper, strawberries, pita chips, quinoa & goat cheese w/honey ",basil, vinagerette for just under $9. super tasty!!!!,v2LLg08clPWKyNQFBVlZXg
"end up with.. but the price to get there is not OK.  I pay $12 for romaine, salmon, red onions, avocado, goat cheese and the honey ",basil," dressing.  I realize there's an up charge for some of those items, but come on, I'm not getting anything else!  Anyways, I've had",v2LLg08clPWKyNQFBVlZXg
"nt sprinkled along side added some great flavor.   wild barramundi: sushi rice cake, summer vegetable ratatouille, ssam jang, thai ",basil," -I liked the flavor of the fish, the rice cake and vegetable ratatoille, however; they were all too oily. I'd like a light sear o",VBhPgceaKWOXT71d3Jp38w
"sn't excited to see my parents (they weren't in town) and it was raining, but I just had a generally bad experience. I ordered the ",basil," noodles and they were horrible. I've written in many of my other reviews that I do not like sweet noodles, and these tasted like ",VBhPgceaKWOXT71d3Jp38w
"s as well!  For our entrees the birthday girl chose the Spicy Cantonese Beef Noodles which features beef tenderloin, rice noodles, ",basil,", sprouts, garlic, local beans, scallion  and I chose the Korean Fried Chicken which is literally half of a chicken. The chicken w",VBhPgceaKWOXT71d3Jp38w
" I ordered 3 appetizers, then split an entree.  Yeah, that works.  The mussels are very flavorful: Blue Bay mussels, Thai sausage, ",basil,", and Szechuan peppercorn.  I can also recommend the Filet Mignon, which is prepared with chili garlic mashed potatoes, wild mushr",VBhPgceaKWOXT71d3Jp38w
"Chopped salad- a perfect combination of taste and texture with fresh papaya, mango, daikon, creamy avocado, iceberg lettuce, mint, ",basil,", cashews, and coconut tempura- a spicy tempura dressing completed the dish.  With our palates adequately cleansed, we chose our m",VBhPgceaKWOXT71d3Jp38w
"chini cupcake with tomato ponzu  2nd Course White tuna aka escolar fresh cherries and cucumber. Bonito, pine nut brittle, and Thai ",basil," oil in cucumber water  3rd Course Lamb saddle wih local vegetables :corn, zucchini, heirloom tomatoes. Braised lamb leg and a bla",VBhPgceaKWOXT71d3Jp38w
"nu, and it was a hard choice:  * red curry tofu: wild mushrooms, yellow wax beans, yu choy, fried cauliflower, carrots, chickpeas, ",basil,", steamed jasmine rice ($17) * autumn vegetable and rice cake: butternut squash, chanterelles, apples, spinach, fermented black be",VBhPgceaKWOXT71d3Jp38w
"topped by a lovely korean-like barbecue sauce and peanuts.  WOW!  My partner had a very tasty Hedgehog Mushroom, Rice Cake Noodle, ",Basil,", Apple combination.  She is vegetarian and noted that Soba had some of the best and most original vegetarian options she has seen",VBhPgceaKWOXT71d3Jp38w
" sesame crust, korean bbq, kim chi, cucumber-red onion  salad, ginger fried rice and peanuts ($34) which he loved. I had the spicy ",basil," noodles with broccoli, onion, button mushrooms, baby bok choy, orange peel, sesame seeds and fried egg ($17). I ordered it spicy ",VBhPgceaKWOXT71d3Jp38w
"e, greasy, falling apart and not much flavor - a virtual fritter failure, however you wrap that mess in the bibb lettuce, put on a ",basil, leaf and dip it in the sauce chili-soy sauce and all of a sudden it becomes a tasty little snack. But I still have to ask would t,VBhPgceaKWOXT71d3Jp38w
"ated to the right.  Food: We ordered the crispy tofu and mushroom & spinach dumplings for appetizers, the grilled salmon and spicy ",basil," noodles for entrees, and shared the chocolate maki for dessert.  Crispy Tofu: Must eat for vegetarians or meat eaters. Cooked per",VBhPgceaKWOXT71d3Jp38w
"hould be equal opportunity cocktail, right?!   I loved the Docksider (silver rum, aperol, agave nectar, grapefruit bitters, lemon, ",basil,"). I'm super into any cocktail with grapefruit, because that equals refreshing to me, and less sweet. But what blew me away was th",VBhPgceaKWOXT71d3Jp38w
"favorite.  They make really cute boxed lunches ($10.95/person) for events!  A few days ago, I indulged in the most amazing Tomato, ",Basil,", and Mozzarella sandwich.  It was served on an Asiago baguette with fresh basil, tomatoes, red onions, buffalo mozzarella and spr",vGbzUluZ-vEPaIPPcUR8oQ
"ders and came back with them fairly promptly. Next, she took our food orders. I personally don't like hibachi so I wanted to order ",Basil, Noodles. I was informed that those weren't available so I ordered Lo Mein instead. The salads were brought out quickly by another,VGxJbglGlx-a7Gdc55Q6jQ
"d that he did because we had quite a spread in front of us!  The margherita pizza was AMAZING!  Not too much cheese, bursting with ",basil," flavor, and no over-load on the tomato sauce.  The Risotto fritters were fun to eat as well.  It was like eating a much more dign",_VHU9KZUHRLp2Hc2JOKlYg
"icey, it is worth it. The wine list is substantial, and the appetizers all look delicious, but don't skip the bread because of the ",basil," olive oil dipping sauce. I could drink it, it's that amazing.   Jazz in the bar on some evenings and a pretty back room for large",_VHU9KZUHRLp2Hc2JOKlYg
ed they present it to you with the scallop sliced and with orange segments in between and then a wonderful citrus vinaigrette with ,basil, and rock salt scattered on top of the scallop which is on the cleaned shell. This was one of the best appetizers I've had in my l,_VHU9KZUHRLp2Hc2JOKlYg
 is normally $27 a person. The brunch starts at 11 and includes a 3 course meal with a cocktail. We started off with a mimosa with ,basil, and a gin lemonade.- it was strong so you were warned. For our first course I went with the Greek yogurt which came with strawber,VkeVbH5zcm0MBKuKtytGKw
lthy slices of beautiful red and yellow heirloom tomatoes alternate with generous slabs of mozzarella cheese shuffled in. A crispy ,basil," leaf on top adds texture and a strangely satisfying crunch, reminiscent of treading upon fall leaves. A drizzle of mild basil vin",VkeVbH5zcm0MBKuKtytGKw
one with goat cheese and then another which was olive oil based and called the holy oil(?) due to a trio of herbs of which one was ,basil.,  That one was my favorite and when combined with some of the Parmesan cheese that they had on the table was awesome.  After a sho,vNQkym5qZ-E-4AJ4IQ5JEg
Everything about Alla Famiglia was outstanding. They start you off with freshly baked bread accompanied with olive oil with ,basil," and pepper, a chickpea, pepper flakes and cheese mix, and a goat cheese and walnut spread. The next course is a salad with red wine vin",vNQkym5qZ-E-4AJ4IQ5JEg
guac and sour cream size - Fried pickles: liked the mix of crisp with the soft and the heat with the cool. - Flat Bread with Fresh ,Basil, & fresh mozzarella: decent but I have had better.  So food wise it's only a 3 star for me but the bar choices and the bartender w,VpsXhgaBA7-65Gt2zg8Nkg
but it was good. The flavors were good and the booze was strong. It was beautiful in a short glass with purple swirls with a large ,basil, leaf.   The atmosphere on a Friday night was pretty relaxed. There were plenty of TV screens in this place but sitting on the 2nd,VpsXhgaBA7-65Gt2zg8Nkg
"hat was incredibly sweet I squeezed it out every time I ate my noodles. The meat was very tender which was nice, but the toppings (",basil,", cilantro and beansprouts) were not enough to absorb the broth. It was basically a very sweet beef broth without a particularly m",vx5CbYuuIq_CHxjov5kj1w
"as delicious, with bits of fried garlic floating at the top. It came with a plate of fixings (bean sprouts and cilantro, though no ",basil," this time, as I believe they were out of it for the night), and a container of roasted chile flakes on the table added the perfec",vx5CbYuuIq_CHxjov5kj1w
"oth ordered the Cambodian noodle soup--he got beef and I got tofu with veggie broth, and it came with a big plate of bean sprouts, ",basil,", and cilantro.  Very pho-esque.  We enjoyed our soup, and the waiter was fantastic.  I told him I enjoy spicy food, so he brought",vx5CbYuuIq_CHxjov5kj1w
"l of flavor. In addition to the beef, of which there was a lot, there was also a decent amount of carrots, potatoes, cilantro, and ",basil,", with the herbs adding in the freshness factor. The noodles were nothing fancy but they were cooked nice and soft, so they rounde",vx5CbYuuIq_CHxjov5kj1w
"t was a bit disappointing.  My husband spent more than i would have on his dinner, a steak and it showed up on a small plate, with ",basil," or something, that looked old. The steak itself had lots of fat on it he had to trim off himself, and the steak overall did not t",vXEZ-r6fah-5Fjt3a6c-Gw
"ree bread appetizer is my favorite part every time I come in, but really it is. I always look forward to it.  I ordered the tomato ",basil," pasta dish and it was phenomenal, just heated up the leftovers tonight for dinner and it tasted just as good. Of course, I also e",vXEZ-r6fah-5Fjt3a6c-Gw
"n order for the table to finish the dish, small annoyance but still.   Entree:  CHICKEN BELLAGIO:Crispy Coated Chicken Breast over ",Basil, Pasta and Parmesan Cream Sauce Topped with Prosciutto and Arugula Salad: OMG.YES.YES.YES. I wanted to go with another chicken dis,vXEZ-r6fah-5Fjt3a6c-Gw
"oing to chain restaurants, but this place is awesome!  Every time I come here, the food is perfection! I always opt for the tomato ",basil," pasta. I've had the meatloaf (great!), ahi(tuna) tar tare (fabulous!), Godiva cheesecake (descendant), cosmopolitan (strong!). If",vXEZ-r6fah-5Fjt3a6c-Gw
"osphere (today was gorgeous out) than other SS places. I had the lunch special which was a Cajun chicken sandwich with mozzarella, ",basil," and roasted red peppers (9$). GF got the veggie sandwich which has portabellos, spinach, feta and onions (9$).  My sandwich was g",W0wraOfAWQj46ehDjCTeHw
re just delightful.  Several different flavors which may or may not be worth trying.  I've experimented with their white chocolate ,basil, and earl grey and I have to say they weren't bad.    Will come again. and again. and again....,w2tr0PA0b3tg8pId0kjM-A
ter your attention to their macaron case and their other many intricate desserts. The flavors that I went with were vanilla bean & ,basil,", pistachio, salted caramel, lavender, rose petal, and a chocolate. I ate them over a span of a few days, which all remained fresh",w2tr0PA0b3tg8pId0kjM-A
"a couple tasty samples. We settled on purchasing a half dozen macarons (for $13) and selected lavender, pistachio, white chocolate ",basil,", Le Pittsburgh (which I believe was Bailey's?), and two of the Sea Salt. My two favorite macarons were the Sea Salt - so happy we",w2tr0PA0b3tg8pId0kjM-A
"yet subtly flavored. Some flavors are better than others. The sea salt caramel was a little disappointing, but the white chocolate ",basil,", almond, and rose were perfect. And yes, they do tip the scales at $2.25 for 1 with no discounts when you buy more.  You pay for ",w2tr0PA0b3tg8pId0kjM-A
"ht a box of macarons and I enjoyed most of them. The lavender was my favorite, the salted caramel was okay and the white chocolate ",basil, was the worst of the seven. The girl working the counter was very helpful and gave me some pretty good suggestions. Not bad but n,w2tr0PA0b3tg8pId0kjM-A
"ary Concepts.  Gaby et Jules completed our faux vacation to Squirrel Hill, which felt like a trip to Europe!  Make sure to try the ",Basil," Chocolate Macaron, sounds odd, but tastes AMAZING!",w2tr0PA0b3tg8pId0kjM-A
Yummy macarons!!! We tried...  White chocolate basil x2: VERY ,basil,", caught me off guard Le Pittsburgh x2: this is just whatever to me, I didn't really care for it  Raspberry: delicious Rose: good Pistachio  Earl grey tea: tastes like fruity pebbles at first, it's ",w2tr0PA0b3tg8pId0kjM-A
" roughly on par with those from French bakeries in town, and the macaroon I had was delicious albeit a little strange since it was ",basil," and white chocolate flavored.Their almond croissant is tougher and less sweet than the like from, La Gourmandine, but still good.",w2tr0PA0b3tg8pId0kjM-A
e or two of the ones I bought for my family and I found them pretty yummy. Great flavor combinations and a lot to choose from. The ,basil," white chocolate was delicate and fresh, was my favorite of the ones I tried.",w2tr0PA0b3tg8pId0kjM-A
thing that gets me cuz it's so cute and I'm a sucker for those cutesy things. Will come back next time to try this white chocolate ,basil, that everyone keeps talking about~,w2tr0PA0b3tg8pId0kjM-A
"I got the raspberry and white chocolate basil macarons ($2.25 each). The raspberry was great, but not any better than the $1.75 ras",pberr,y macarons I have had before. DO NOT GET THE WHITE CHOCOLATE BASIL. I was trying to be adventurous with this flavor pick and it t,w2tr0PA0b3tg8pId0kjM-A
ed up a small box of 6 macarons ($13). They were worth every penny!! I picked the unique flavors because YOLO. The white chocolate ,basil, was freakin bomb dot com! It had a rich chocolate flavor that was balanced perfectly by the hint of basil :) the rose and nougati,w2tr0PA0b3tg8pId0kjM-A
"Macaroons are delicious. They are light and full of flavor.  I ordered the sea salt Carmel, white chocolate basil, and pistachio.  ", Whit,e Chocolate basil-  the basil was nicely balanced with the white chocolate.  It was an unexpected pairing but delicious.  Sea Sal,w2tr0PA0b3tg8pId0kjM-A
 it!  Now to the food! The macarons are diiiivine! I love all the flavors even the unusual ones like earl grey and white chocolate ,basil., It is impossible to eat just one! They flake and melt in your mouth and the flavors are subtle bursts on your tongue! My favorite,w2tr0PA0b3tg8pId0kjM-A
mazingness but was totally worth any indigestion that may occur after.... their lemon macarons and the chocolate ones are my fave. ,Basil, was freakin' delish as well as the Earl Grey macaron. How do they get such intense flavors all in one little cookie? IDK! And I w,w2tr0PA0b3tg8pId0kjM-A
"ough they're keep it a secret) all the fruit flavors are good as well.  Even some of the more unusual flavors, like rose and white ",basil, chocolate definitely provide a new sweets experience even though I don't think I would necessarily try them again.,w2tr0PA0b3tg8pId0kjM-A
rder one of each of the macaroons and brought them home and cut them into 4's so we each could try First one was the chocolate and ,basil,.... I wish I bought more!!!,w2tr0PA0b3tg8pId0kjM-A
"th macarons. Being home for Christmas, I knew I needed to see what Pittsburgh had to offer. I tried a half dozen.  White chocolate ",basil,": basil heavy at first, but ended up being very good  Earl grey: great flavor, but I think mine had too much gel. This is not my p",w2tr0PA0b3tg8pId0kjM-A
 the mark as they were very faint.   Macaron flavors I tried:  Raspberry  Pistachio  Almond  Poopy  Nougatine  Passion fruit White ,Basil, Pineapple  Raspberry and Pineapple were the only flavors I could taste (slightly). Service was service. Young lady serving us loo,w2tr0PA0b3tg8pId0kjM-A
" if I could handle that again.  However, the chocolate, the salted caramel and the mango were all delightful!  The white chocolate ",basil," was a little peculiar for my tastebuds as well, but I'm pleased with the texture and presentation of the macarons.  My bud has tr",w2tr0PA0b3tg8pId0kjM-A
" one! They have a great assortment of macarons. I sampled the almond, coffee, raspberry, salted caramel, lavender, white chocolate ",basil,", and poppy. I didn't really care for the white chocolate basil...the basil reminded me too much of Italian seasoning. The almond ",w2tr0PA0b3tg8pId0kjM-A
"Don't get me wrong, this place is delicious, but it is pretty expensive for a cookie. I had the white chocolate basil and it had an", exces,"sive amount of basil. Everything looks beautiful there, but I still couldn't get over the price for how small it was.",w2tr0PA0b3tg8pId0kjM-A
" gray - lighter tea notes amidst confection, very creamy almost lime sherbet-like, less dense = more confectionary  12) white choc ",Basil," - basil heavy, overwhelming, low chocolate/sugar, moderate cream, light",w2tr0PA0b3tg8pId0kjM-A
"I tried 6 macaroon flavors and I'll try to remember them all - Lavender, Violet, Pistachio, White Chocolate Basil, Earl Grey and Ro",se.  ,"Out of those, I enjoyed the Pistachio and Earl Grey the most.    I've had macroons from Laduree and I can't even compare the two ",w2tr0PA0b3tg8pId0kjM-A
"ven New York Pizza isn't considered true Italian. Thin dough, olive oil, fresh tomato, whole milk or buffalo mozzarella, and fresh ",basil.," That's a true Italian gem.  Let's dissect a Chicago pizza, why does the crust taste like biscuit dough? 'Nuff said. Sausage betwe",w67o_AhcSU_fjVOTlbquXg
" mind I thought there would be large chunks of chicken, with a layer of cooked mushroom, topped with brie and spinach, followed by ",basil," mayo on the sour dough. I would have almost liked everything separate: chicken and mushroom, with a creamed brie and spinach side",wDWKQR2psTIj4BZ0mf01Gg
Came here for lunch and ordered Thai ,basil," fry rice, the flavor was good, but the beef was kinda cold and didn't get my bubble tea until I ask for it. Over all experience was alright, very slow!!! Only one waiter and a waitress for the whole restaurant",WIlzuoVUtf_7qGmobv9SRA
"Coca Cafe is officially on my ""Top-5"" list for eggs benedict variations. The fried eggplant benedict with ",basil, pesto hollandaise and roasted tomatoes was gorgeously executed. The eggs were poached perfectly and the eggplant was thinnly sliced and crispy. The ingre,wjLgM9Ybe5shoUPRrGMmsQ
"endy, and the staff is extremely friendly and engaging.  The only thing I will ever order is the Fried Eggplant Eggs Benedict with ",Basil," Hollandaise - it is seriously the best meal I've ever had.  If I could only eat one thing for the rest of my life, this meal woul",wjLgM9Ybe5shoUPRrGMmsQ
e of sherry in it.  After we had finished the bowl of soup our entrees came out.  My entree consisted of the fried eggplant with a ,basil," pesto hollandaise, poached eggs and some breakfast potatoes.  The eggplant ended tasting decently as did the hollandaise and the ",wjLgM9Ybe5shoUPRrGMmsQ
"absolutely delicious, never would I have thought eggplant could taste this good, and the sauce, oh my, I could dip anything in the ",basil, hollandaise and eat it. My husband had the braised short ribs with lakes and brussel sprouts which he enjoyed as well.,wjLgM9Ybe5shoUPRrGMmsQ
"ings of fried eggplant and poached eggs on top of its own english muffin, topped with roasted tomatoes and doused in--wait for it--",BASIL," hollandaise sauce. Tasted a bit like pesto mixed in with hollandaise sauce, and let me tell you, it was heavenly.  This time I ve",wjLgM9Ybe5shoUPRrGMmsQ
ot eggplant benedict and goat cheese French toast. They were both delicious and not overwhelming in portion size except the excess ,basil, in the hollandaise.,wjLgM9Ybe5shoUPRrGMmsQ
" slow.  Bottom line, if you are okay waiting a lot then the food is worth it!  I had a special which was the burrata benedict, the ",basil, hollandaise was excellent!,wjLgM9Ybe5shoUPRrGMmsQ
"dishes with fresh ingredients, hip decor, and excellent service.  I ordered a dish that was basically eggs benedict but with fresh ",basil," in the hollandaise sauce, and fried eggplant in lieu of ham.  It was splendid.  The bottomless coffee was rich.  The ambiance was",wjLgM9Ybe5shoUPRrGMmsQ
"three huge pieces of thick and airy bread, the slices were then cut diagonally and stuffed with rich and pungent chevre laden with ",basil,", chive, salt, pepper.  With a hearty crust supporting the bread and earthy aromatics sandwiched within the bread was then dipped ",wjLgM9Ybe5shoUPRrGMmsQ
"stars for food, four stars for how longgg it takes for the food to arrive.  My friends loved the eggs benedict (fried eggplant and ",basil," hollandaise?  What a fun twist!)  My smoked salmon omelet with goat cheese was also good, although it could have used a bit more ",wjLgM9Ybe5shoUPRrGMmsQ
" are $0.50 for both soda and water.    They usually have pad thai noodles, teriyake chicken, pineapple tofu curry, chopped chicken ",basil,", etc... There are usually a few specials posted on the window as well.   The Pad Thai is a little greasy and you can tell it has ",wjzCw6rBDwnfZVKkM02jXQ
"food. It was perfect potato hash, though -- every tiny cube was perfectly soft, never undercooked, and there was fresh, chiffonade ",basil," ribbons throughout, which added kinda an unexpectedly delish touch, as well as slivers of sauteed red pepper.   The eggs were ove",WKlMFUCGI7dCysGkFLWvaQ
"avorful and the roasted hazelnuts were a distinctive addition.  For my main course, I enjoyed the Cavatelli with eggplant, tomato, ",basil,", and Parmesan.  Delicious!  My friend had the Fettucini with green tomato sauce, also remarkable.  Both used artisan pasta, very ",WKlMFUCGI7dCysGkFLWvaQ
"now since I didn't visit that one...  I will say the one plus was the fresh made to order mozzarella plate with heirloom tomatoes, ",basil,", olive oil and balsamic reduction.  For tomatoes being out of season, they weren't too bad.  And the mozz was awesome!  They defi",WKlMFUCGI7dCysGkFLWvaQ
cle in reverse... I swear they turned that wine into water.   I had to salt and pepper the crap out of my goat cheese ravioli with ,basil, pesto. (It's part of their summer menu.) It was so incredibly bland. I eventually gave up and took it home to see if I could fix ,wkP_fSZ5w6S9ZQaAFSQ9rg
"uch and he is a picky customer.  For a recent girls night I had several different kinds for sampling. Blackberry lemon, strawberry ",basil," mojito, The Elvis, tiramisu, The vegan Mostess. All of these are filled cupcakes which I tend to stick to because of the abundanc",wNnPxpAOCBk2N1KTJ2PDCw
"on't know if it was the red peppers or hummus, but it was a winner.   The one thing I have ALWAYS loved from Dozen is their Tomato ",Basil," Soup. It has been my standby soup I crave for years. If they would have gotten rid of that, I wouldn't know what to do.   On to t",wNnPxpAOCBk2N1KTJ2PDCw
"  The cakes were really well-made, very moist...but I found the frosting to be very sweet.  My mother and I sampled the strawberry ",basil ,"lime...and while my mother argued that she liked it, and that she thought the extremely sweet frosting helped to cut the extremel",wNnPxpAOCBk2N1KTJ2PDCw
lly ended up having the same waiter both times I was there! He was very attentive & helpful. Tonight he recommended the watermelon ,basil, margarita for my drink which was AMAZING! I have also tried the grapefruit sage margarita & my girlfriend got the sangria- you ba,woXlprCuowrLJswWere3TQ
while we tried to figure out the difficult task of which tacos to order. I ordered the Violet Pilot and she ordered the Watermelon ,Basil," Margarita. I thoroughly enjoyed my drink. It wasn't too sweet, and I could really taste the smokiness of the mezcal at the end. (",woXlprCuowrLJswWere3TQ
"er tacos. Their take on a Long Island (the Neville Island Tea) was unlike any other and worth it. My wife had a drink special, the ",Basil," Watermelon Margarita, which should be promoted to regular menu status.  The tacos...my wife ordered the Duck Confit tacos and I o",woXlprCuowrLJswWere3TQ
".   Oh, drinks were delicious too, I highly recommend the spicy passion fruit margarita (I think that's what it was called) or the ",basil, watermelon margarita.  Kudos to a killer addition to the new hot Pittsburgh restaurants.  Ps... Staff was wonderful too!,woXlprCuowrLJswWere3TQ
" calamari for an appetizer, which was not overcooked, too salty, or too greasy as fried calamari often can be.  I also thought the ",basil," dipping sauce was something new.  The tiramisu looked amazing, but we were too full to try it - next time!  It was nice to see th",wp5FAtCGMyU2RnQ-7kxKHQ
" impressed. Another small plate, but easily enough leftover for lunch tomorrow. Husband had the char-grilled wings with the garlic ",basil," butter. That, too, was a small plate but these were ""real"" wings, not some sort of wing ding thing. Each was meaty and we took ho",wp5FAtCGMyU2RnQ-7kxKHQ
"roth that was in the bowl so it came off as tomatoey water rather than a sauce.  The salad, on the other hand was excellent. Their ",basil," lemon vinaigrette is wonderful. I was sopping it up with my bread.  My husband had the lasagna, his go-to when trying a new Itali",wp5FAtCGMyU2RnQ-7kxKHQ
ut the portion size for the appetizer was really small. We also got a flat bread which was decent sized and tasted very fresh with ,basil,", tomatoes, garlic and good olive oil all over it.   I got the pork chop entree with asparagus and whipped potatoes and I was real",wY3dlpLa0BHfDENYAPYuZA
"We ordered 5 plates but 4 would have been enough. With drinks it can get a little pricey, about $90-100 for two.  Fresh tomato and ",basil, bruschetta -  Great Stuffed hot banana peppers with veal - Good Spicy garlic shrimp - Great Spinach and Chorizo with Raisins and ,WymLKyWx3t9V3VfI7itMtA
"ctually eat a long, leisurely tapas meal - however, I'm not so sure it's worth it. For PRW, we had:  --Starters - fresh tomato and ",basil, bruschetta; artichoke fritters with fresh garlic and olive oil --Entrees - 8 oz grilled filet with red wine reduction; lobster ra,WymLKyWx3t9V3VfI7itMtA
g for it I nibbled on my bruschetta - but I found out after beginning to eat the bruschetta that beneath the piles of tomatoes and ,basil,", my bread was burned. So disappointing.  In case you couldn't tell already, I was not impressed by my lackluster experience here ",WymLKyWx3t9V3VfI7itMtA
"eese, with chicken, braised pork (first time I've ever had that on a pizza), hot peppers, mushrooms, artichokes, spinach and fresh ",basil, (which was shredded and piled on high)...the whole thing was delicious.   It's the first time I've ever seen braised pork offered,X0JIra66e1kLDraXKa2Ajg
 the best I had ever had but it wasn't bad and the portion was rather big for one person.  The pad thai had a really good ratio of ,basil," to noodle though.  However, it wasn't as peanut-y as I would have liked...  The service was nice and the food came out pretty fas",X2X3n0PutSNonQQj2cjsCw
" pho for each of us. The spring rolls came out on a large plate atop a variety of veggies (lettuce, cucumber, carrot, cilantro and ",basil,"), which can be used to roll up your rolls in, despite it looking like garnish. I really like that they serve it up with these veg",X2X3n0PutSNonQQj2cjsCw
"any shortcuts with their preparation.  The additions included a nice selection of the usual suspects, bean sprouts, cilantro, thai ",basil,", and hot pepper, as well as culantro, which was an unexpected delight. Sriracha and Hoy Sin were also provided.  The service was ",X2X3n0PutSNonQQj2cjsCw
" and well-done eye round beef as well as flank.  The broth was very nice, we had a plethora of fresh accoutrements (jalapeno, thai ",basil,", sprouts, lime wedges, etc.), and overall the Pho was quite tasty.  My only complaint is that I felt like it was light on the mea",X2X3n0PutSNonQQj2cjsCw
", who weren't first-timers here, really liked their food as well.    Our table was provided a shared plate of the usual garnishes--",basil,", cilantro, sliced jalapeños, lime wedges, a heaping pile of mung bean sprouts, and culantro, which I've actually never tried befo",X2X3n0PutSNonQQj2cjsCw
"paper that we would wrap in our own DIY spring roll. The assortment of greens that accompanied was great from cilantro, coriander, ",basil,", and other fresh herbs. For desert we had vietnamese coffee and the sticky rice with durian. I'm we acquainted with durian and it",X2X3n0PutSNonQQj2cjsCw
"s on the menu, but they serve their pho is MASSIVE bowls with a side plate of all your add-ins: sprouts, culantro (amazing!), thai ",basil,", limes, and jalapenos.   I intend to go here again and again whenever that pho craving hits!",X2X3n0PutSNonQQj2cjsCw
"the plate of bean sprouts, fresh herbs, limes, and jalapeños were awesome! There were fresh herbs on the plate along with the Thai ",basil, and cilantro that I didn't recognize. The waitress explained that these were herbs from Vietnam that were similar to cilantro but,X2X3n0PutSNonQQj2cjsCw
"Meats are consistently cooked perfectly. Great combination of rich fish sauce flavors with crisp veggies, and traditional sides of ",basil,", mint and sprouts. Other standouts: Beef salad which is spicy with strong citrus flavors; Bahn Hoi--rice noodle wraps which you a",X2X3n0PutSNonQQj2cjsCw
icken) was $3 not the $10 they charge.$12 for other pho makes this very high priced and I had to ask for peppers and got almost no ,basil, ( first plate she brought was brown and looked days past serving. Almost no chicken (Shredded in strings I thought the forgot at ,X2X3n0PutSNonQQj2cjsCw
